"","Day","Month","Hour","ShapeProfValue"
"721",3,7,0,-9.45895833333333
"722",3,7,1,-10.6989583333333
"723",3,7,2,-11.8389583333333
"724",3,7,3,-12.6414583333333
"725",3,7,4,-12.6264583333333
"726",3,7,5,-11.6914583333333
"727",3,7,6,-11.6014583333333
"728",3,7,7,-10.6914583333333
"729",3,7,8,-8.37645833333333
"730",3,7,9,-6.96895833333333
"731",3,7,10,-4.73145833333333
"732",3,7,11,-0.643958333333334
"733",3,7,12,3.77104166666667
"734",3,7,13,10.5285416666667
"735",3,7,14,20.9860416666667
"736",3,7,15,38.9585416666667
"737",3,7,16,52.7460416666667
"738",3,7,17,15.2660416666667
"739",3,7,18,5.43604166666667
"740",3,7,19,2.64854166666667
"741",3,7,20,0.391041666666667
"742",3,7,21,-2.35395833333333
"743",3,7,22,-5.11645833333333
"744",3,7,23,-7.29145833333333
"745",3,8,0,-11.6251041666667
"746",3,8,1,-13.2626041666667
"747",3,8,2,-13.6901041666667
"748",3,8,3,-14.0326041666667
"749",3,8,4,-14.0576041666667
"750",3,8,5,-13.3626041666667
"751",3,8,6,-12.1551041666667
"752",3,8,7,-11.5001041666667
"753",3,8,8,-9.84010416666667
"754",3,8,9,-7.85760416666667
"755",3,8,10,-4.97510416666667
"756",3,8,11,-0.330104166666665
"757",3,8,12,5.82739583333333
"758",3,8,13,14.6523958333333
"759",3,8,14,32.4023958333333
"760",3,8,15,42.4198958333333
"761",3,8,16,50.6823958333333
"762",3,8,17,19.7473958333333
"763",3,8,18,6.33239583333333
"764",3,8,19,0.682395833333334
"765",3,8,20,-0.895104166666666
"766",3,8,21,-3.57760416666667
"767",3,8,22,-7.70260416666667
"768",3,8,23,-9.88260416666667
"769",3,9,0,-19.66875
"770",3,9,1,-20.69125
"771",3,9,2,-21.52125
"772",3,9,3,-21.96625
"773",3,9,4,-22.17125
"774",3,9,5,-21.89625
"775",3,9,6,-20.44375
"776",3,9,7,-19.95125
"777",3,9,8,-18.56875
"778",3,9,9,-17.03375
"779",3,9,10,-14.53625
"780",3,9,11,-11.36625
"781",3,9,12,-5.68125
"782",3,9,13,14.13625
"783",3,9,14,54.05375
"784",3,9,15,94.92625
"785",3,9,16,126.59625
"786",3,9,17,40.81125
"787",3,9,18,-4.85625
"788",3,9,19,-7.15375
"789",3,9,20,-9.89375
"790",3,9,21,-13.87125
"791",3,9,22,-16.83375
"792",3,9,23,-18.41875
"793",3,10,0,-20.3710416666667
"794",3,10,1,-21.0885416666667
"795",3,10,2,-22.4685416666667
"796",3,10,3,-22.0860416666667
"797",3,10,4,-21.4885416666667
"798",3,10,5,-20.2535416666667
"799",3,10,6,-17.5310416666667
"800",3,10,7,-17.5085416666667
"801",3,10,8,-16.6110416666667
"802",3,10,9,-16.3835416666667
"803",3,10,10,-13.1835416666667
"804",3,10,11,-7.56354166666666
"805",3,10,12,-2.99104166666667
"806",3,10,13,13.6014583333333
"807",3,10,14,39.8214583333333
"808",3,10,15,100.873958333333
"809",3,10,16,132.843958333333
"810",3,10,17,33.6564583333333
"811",3,10,18,-7.36354166666666
"812",3,10,19,-7.50354166666666
"813",3,10,20,-11.2360416666667
"814",3,10,21,-15.3860416666667
